Fail Time,Speed,Brake,Gas,Steering,Player PositionX,Player PositionZ,Intersection,Current/Next-Node-Pos-X,Current/Next-Node-Pos-Z,Angle
5,19.02683,0,0,0,-247.5933,495.0517,out of intersection,-239.672,490.462,0.899834
5,19.03187,0,0,0,-246.419,494.3589,out of intersection,-239.672,490.462,1.023164
5,19.01892,0,0,0,-245.5381,493.8403,out of intersection,-239.672,490.462,1.072832
5,19.08164,0,0,0,-244.2166,493.0645,out of intersection,-239.672,490.462,1.446045
5,19.00984,0,0,0,-243.1879,492.4627,out of intersection,-239.672,490.462,1.495017
5,18.97421,0,0,0,-242.0114,491.778,out of intersection,-239.672,490.462,2.076034
5,19.03144,0,0,0,-240.9822,491.1813,out of intersection,-206.877,471.191,0.7209076
5,19.01642,0,11.37255,0,-238.7733,489.8959,out of intersection,-239.672,490.462,176.0994
5,19.91665,0,21.56863,0,-237.5473,489.1769,out of intersection,-239.672,490.462,178.5126
5,20.52182,0,21.56863,0,-236.4371,488.5219,out of intersection,-239.672,490.462,179.1708
5,20.89435,0,21.56863,0,-235.1482,487.757,out of intersection,-239.672,490.462,179.5191
5,21.18859,0,21.56863,0,-234.0025,487.0744,out of intersection,-239.672,490.462,179.515
5,21.6352,0,11.37255,0,-232.6752,486.2788,out of intersection,-239.672,490.462,179.6749
5,22.08824,0,11.37255,0,-231.4963,485.5688,out of intersection,-239.672,490.462,179.631
5,22.30827,0,7.450981,0,-230.1301,484.7419,out of intersection,-239.672,490.462,179.5446
5,22.69978,0,0,0,-228.9188,484.0048,out of intersection,-239.672,490.462,179.507
5,23.0769,0,0,0,-227.6926,483.2551,out of intersection,-239.672,490.462,179.4256
5,23.28004,0,0,0,-226.2732,482.3825,out of intersection,-239.672,490.462,179.3538
5,23.69557,0,0,0,-224.8357,481.4939,out of intersection,-239.672,490.462,179.2694
5,24.38493,0,0,-0.005748417,-222.0874,479.7832,out of intersection,-206.877,471.191,2.914905
5,23.5947,0,0,-0.01185057,-221.0071,479.0985,out of intersection,-206.877,471.191,3.55969
5,22.99245,0,0,-0.02712127,-219.4445,478.0923,out of intersection,-206.877,471.191,4.167297
5,22.51794,0,0,-0.034174,-218.271,477.3344,out of intersection,-206.877,471.191,4.496144
5,21.56532,0,0,-0.03797635,-216.97,476.5001,out of intersection,-206.877,471.191,4.794444
5,20.99856,0,0,-0.03797635,-215.8651,475.7994,out of intersection,-206.877,471.191,5.054546
5,20.08121,0,0,-0.03779236,-214.6387,475.0332,out of intersection,-206.877,471.191,5.431015
5,19.62436,0,0,-0.03248748,-213.5973,474.3921,out of intersection,-206.877,471.191,5.933825
5,18.87201,0,0,-0.009428103,-212.4434,473.6923,out of intersection,-206.877,471.191,6.839911
5,18.39351,0,0,0,-211.4655,473.1049,out of intersection,-206.877,471.191,8.140805
5,17.65416,0,0,0,-210.3875,472.4608,out of intersection,-206.877,471.191,10.80041
5,16.75428,0,0,0,-209.4804,471.9199,out of intersection,-206.877,471.191,14.99937
5,16.30759,0,0,0,-208.6009,471.3961,out of intersection,-206.877,471.191,23.84674
5,15.40267,0,0,0,-207.6354,470.8216,out of intersection,-206.877,471.191,56.57583
5,14.98299,0,0,0,-206.71,470.2715,out of intersection,-206.877,471.191,130.8887
5,14.58751,0,0,0,-206.0402,469.8738,out of intersection,-206.877,471.191,153.0022
5,13.79898,0,0,0,-205.0788,469.3035,out of intersection,-206.877,471.191,164.1339
5,13.46009,0,0,0,-204.3594,468.8777,out of intersection,-206.877,471.191,167.9695
5,12.48975,0,0,0,-203.6709,468.4701,out of intersection,-206.877,471.191,170.1972
5,12.40909,0,0,0,-202.9169,468.0246,out of intersection,-206.877,471.191,171.8328
5,11.60686,0,0,0,-202.1992,467.6011,out of intersection,-206.877,471.191,172.9668
5,11.19431,0,0,0,-201.5991,467.2476,out of intersection,-206.877,471.191,173.6696
5,10.54837,0,0,0,-200.9467,466.8638,out of intersection,-206.877,471.191,174.3298
5,10.20493,0,0,0,-200.4035,466.5443,out of intersection,-206.877,471.191,174.7719
5,9.60203,0,0,0,-199.8135,466.1973,out of intersection,-206.877,471.191,175.1757
5,8.952329,0,0,0,-199.392,465.9496,out of intersection,-206.877,471.191,175.4335
5,8.634846,0,0,0,-198.793,465.5974,out of intersection,-206.877,471.191,175.7577
5,8.321513,0,0,0,-198.354,465.3394,out of intersection,-206.877,471.191,175.9669
5,7.650582,0,0,0,-197.8803,465.061,out of intersection,-206.877,471.191,176.1693
5,7.117436,0,0,0,-197.4901,464.8316,out of intersection,-206.877,471.191,176.3254
5,6.829258,0,0,0,-197.0708,464.585,out of intersection,-206.877,471.191,176.4844
5,6.318548,0,0,0,-196.7269,464.3827,out of intersection,-206.877,471.191,176.603
5,6.035999,0,0,0,-196.3598,464.1667,out of intersection,-206.877,471.191,176.7182
5,5.540138,0,0,0,-196.061,463.9908,out of intersection,-206.877,471.191,176.8054
5,5.006857,0,0,0,-195.7825,463.8268,out of intersection,-206.877,471.191,176.8886
5,4.747442,0,10.58824,0,-195.4883,463.6534,out of intersection,-206.877,471.191,176.975
5,5.387648,0,0,0,-195.1726,463.4672,out of intersection,-206.877,471.191,177.1378
5,6.269896,0,0,0,-194.8414,463.271,out of intersection,-206.877,471.191,177.303
5,5.83046,0,0,0,-194.4812,463.057,out of intersection,-206.877,471.191,177.3872
5,5.338067,0,0,0,-194.2288,462.9071,out of intersection,-206.877,471.191,177.4369
5,5.07228,0,0,0,-193.8779,462.6985,out of intersection,-180.764,455.84,3.113762
5,4.60219,0,7.450981,-0.02463748,-193.6276,462.5497,out of intersection,-180.764,455.84,3.179893
5,4.345518,0,8.235294,-0.04279061,-193.3473,462.3834,out of intersection,-180.764,455.84,3.259787
5,5.498331,0,8.235294,-0.07268807,-193.0576,462.2126,out of intersection,-180.764,455.84,3.329961
5,6.619281,0,9.019608,-0.07869823,-192.7202,462.0149,out of intersection,-180.764,455.84,3.328373
5,7.30776,0,16.07843,-0.08314452,-192.2714,461.7542,out of intersection,-180.764,455.84,3.272973
5,8.773069,0,16.07843,-0.09366229,-191.8139,461.4903,out of intersection,-180.764,455.84,3.165886
5,9.138734,0,0,-0.1311644,-191.2477,461.1689,out of intersection,-180.764,455.84,2.904207
5,9.796672,0,0,-0.1783564,-190.641,460.8329,In intersection,-180.764,455.84,2.492222
5,9.923775,0,0,-0.1935045,-190.0975,460.5412,In intersection,-180.764,455.84,2.017321
5,9.198227,0,0,-0.2059234,-189.5754,460.271,In intersection,-180.764,455.84,1.266868
5,8.877624,0,0,-0.2605668,-189.0035,459.9898,In intersection,-180.764,455.84,0.9412843
5,8.238106,0,0,-0.2893297,-188.5254,459.7669,In intersection,-180.764,455.84,1.609125
5,7.924054,0,0,-0.3253293,-188.0035,459.54,In intersection,-180.764,455.84,2.991139
5,7.319389,0,0,-0.3381162,-187.5686,459.3636,In intersection,-180.764,455.84,4.449242
5,7.082165,0,0,-0.3707121,-187.0961,459.1867,In intersection,-180.764,455.84,6.361066
5,6.433185,0,0,-0.3815365,-186.7053,459.0512,In intersection,-180.764,455.84,8.13487
5,6.201358,0,10.58824,-0.3853695,-186.2844,458.918,In intersection,-180.764,455.84,10.27753
5,6.729051,0,17.64706,-0.3853695,-185.8397,458.788,In intersection,-180.764,455.84,12.59966
5,7.234282,0,17.64706,-0.3853695,-185.3933,458.6675,In intersection,-180.764,455.84,15.21154
5,7.987895,0,17.64706,-0.3853695,-184.8403,458.5346,In intersection,-180.764,455.84,18.93773
5,8.645569,0,17.64706,-0.3853695,-184.3964,458.4396,In intersection,-180.764,455.84,22.40295
5,9.005987,0,18.43137,-0.3863201,-183.6835,458.3095,In intersection,-180.764,455.84,29.18131
5,9.721667,0,22.35294,-0.3967766,-183.0904,458.222,In intersection,-180.764,455.84,36.40963
5,10.07068,0,22.35294,-0.3968073,-182.3721,458.1409,In intersection,-180.764,455.84,47.95336
5,10.69087,0,1.176471,-0.4100848,-181.7092,458.0912,In intersection,-180.764,455.84,62.1244
5,11.02923,0,0,-0.4138565,-180.9134,458.0614,In intersection,-180.764,455.84,83.44376
5,11.5051,0,0,-0.426766,-180.1847,458.0663,In intersection,-178.903,459.065,38.88236
5,12.45161,0,0,-0.4420061,-179.4257,458.1004,In intersection,-178.903,459.065,60.02679
5,12.46866,0,0,-0.4560809,-178.5295,458.1872,In intersection,-178.903,459.065,107.3439
5,13.07531,0,0,-0.486837,-177.6014,458.3289,In intersection,-178.903,459.065,141.19
5,13.44983,0,0,-0.4908846,-176.7708,458.5027,In intersection,-178.903,459.065,153.0198
5,14.24422,0,0,-0.4916205,-175.8037,458.7705,In intersection,-175.585,459.918,64.23627
5,13.99962,0,0,-0.4916818,-174.9708,459.0546,In intersection,-175.585,459.918,106.5071
5,13.29452,0,0,-0.4976613,-174.1861,459.3735,In intersection,-175.585,459.918,136.2001
5,12.95298,0,0,-0.5150172,-173.3517,459.7803,In intersection,-175.585,459.918,150.2541
5,12.30848,0,0,-0.525351,-172.6728,460.1631,In intersection,-172.267,457.782,109.209
5,11.87921,0,0,-0.541235,-171.9612,460.6301,In intersection,-172.267,457.782,128.6662
5,11.24473,0,0,-0.5340289,-171.3134,461.1185,In intersection,-172.267,457.782,142.0596
5,10.85466,0,0,-0.5061246,-170.7993,461.5559,In intersection,-172.267,457.782,150.4128
5,10.10839,0,0,-0.4629189,-170.3293,461.998,In intersection,-172.267,457.782,156.667
5,9.777702,0,0,-0.4080609,-169.8436,462.5045,In intersection,-172.267,457.782,161.9462
5,9.128489,0,0,-0.3860134,-169.455,462.9397,In intersection,-172.267,457.782,165.4775
5,8.809815,0,0,-0.3504125,-169.0511,463.4263,In intersection,-172.267,457.782,168.6203
5,8.432303,0,0,-0.3254826,-168.6838,463.8962,In intersection,-172.267,457.782,171.1161
5,7.755282,0,0.3921569,-0.2991728,-168.4309,464.2368,In intersection,-172.267,457.782,172.6353
5,7.442871,0,20,-0.2636332,-168.0757,464.7383,In intersection,-172.267,457.782,174.4564
5,8.169831,0,20,-0.2459094,-167.7763,465.1759,In intersection,-172.267,457.782,175.7344
5,9.067806,0,30.19608,-0.1924926,-167.4226,465.7165,In intersection,-172.267,457.782,176.9519
5,9.714205,0,39.60785,-0.151924,-167.1481,466.1482,In intersection,-172.267,457.782,177.6694
5,10.06682,0,49.01961,-0.05379901,-166.7216,466.8368,In intersection,-172.267,457.782,178.2938
5,10.69269,0,63.92157,-0.02101912,-166.3747,467.404,In intersection,-172.267,457.782,178.4704
New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail
7,14.78641,0,0,0,-147.9993,496.2299,out of intersection,-129,525.784,0.5482264
7,15.28944,0,0,0,-147.4099,497.1361,out of intersection,-129,525.784,0.55778
7,15.77213,0,0,0,-146.8004,498.0732,out of intersection,-129,525.784,0.55778
7,16.23993,0,0,0,-146.2511,498.9182,out of intersection,-129,525.784,0.5951191
7,16.72165,0,0,0,-145.6052,499.912,out of intersection,-129,525.784,0.6023093
7,17.16231,0,0,0,-145.0243,500.8059,out of intersection,-129,525.784,0.5699261
7,17.63715,0,0,0,-144.3431,501.8548,out of intersection,-129,525.784,0.5726661
7,18.05868,0,0,0,-143.7319,502.7963,out of intersection,-129,525.784,0.6081289
7,18.52809,0,0,0,-143.0165,503.8988,out of intersection,-129,525.784,0.6119779
7,18.87635,0,0,0,-142.4682,504.7441,out of intersection,-129,525.784,0.6158028
7,19.3741,0,0,0,-141.6272,506.0414,out of intersection,-129,525.784,0.5898349
7,19.78796,0,0,0,-140.9582,507.0743,out of intersection,-129,525.784,0.6252628
7,20.23492,0,0,0,-140.1775,508.2802,out of intersection,-129,525.784,0.6311808
7,20.59081,0,0,0,-139.4806,509.3573,out of intersection,-129,525.784,0.6110179
7,21.01984,0,0,0,-138.6688,510.6131,out of intersection,-129,525.784,0.6211812
7,21.44029,0,0,0,-137.9454,511.7331,out of intersection,-129,525.784,0.652521
7,21.87149,0,0,0,-137.1036,513.0377,out of intersection,-129,525.784,0.6641131
7,22.16656,0,0,0,-136.354,514.2003,out of intersection,-129,525.784,0.6644077
7,22.5792,0,0,0,-135.4832,515.5524,out of intersection,-129,525.784,0.6861406
7,22.99853,0,0,0,-134.7093,516.7559,out of intersection,-129,525.784,0.7165515
7,23.38904,0,0,0,-133.8111,518.1551,out of intersection,-129,525.784,0.749388
7,23.70407,0,0,0,-133.0136,519.3997,out of intersection,-129,525.784,0.7893192
7,24.09866,0,0,0,-132.0897,520.8451,out of intersection,-129,525.784,0.8702065
7,24.44527,0,0,0,-131.2709,522.1301,out of intersection,-129,525.784,0.9991678
7,24.82182,0,0,0,-130.3241,523.6219,out of intersection,-129,525.784,1.345812
7,25.14647,0,0,0,-129.4856,524.9468,out of intersection,-108.801,557.309,0.4764233
7,25.51545,0,0,0,-128.5119,526.4807,out of intersection,-108.801,557.309,0.4379019
7,25.83378,0,0,0,-127.6455,527.8389,out of intersection,-108.801,557.309,0.4302385
7,26.19235,0,0,0,-126.6386,529.4095,out of intersection,-108.801,557.309,0.4706381
7,26.50242,0,0,0,-125.7439,530.7996,out of intersection,-108.801,557.309,0.5192646
7,26.86069,0,0,0,-124.7066,532.4072,out of intersection,-108.801,557.309,0.5556712
7,27.19444,0,0,0,-123.7869,533.8322,out of intersection,-108.801,557.309,0.5446455
7,27.66318,0,0,0,-122.722,535.4865,out of intersection,-108.801,557.309,0.4558544
7,28.27963,0,0,-0.003939237,-121.7774,536.9704,out of intersection,-108.801,557.309,0.6183397
7,28.51304,0,0,-0.01221853,-120.6937,538.6931,out of intersection,-129,525.784,179.295
7,27.60708,0,0,0,-118.6566,541.8481,out of intersection,-129,525.784,178.8187
7,26.62103,0,0,0,-117.7207,543.2429,out of intersection,-108.801,557.309,1.833977
7,26.18923,0,0,0,-116.6767,544.7844,out of intersection,-108.801,557.309,2.155586
7,25.13103,0,0,-0.01123728,-115.7883,546.0901,out of intersection,-108.801,557.309,2.433733
7,24.20079,0,0,-0.01801404,-114.925,547.358,out of intersection,-108.801,557.309,2.705952
7,23.79309,0,0,-0.01948592,-113.9715,548.7633,out of intersection,-108.801,557.309,2.989634
7,22.79451,0,0,-0.01948592,-113.0545,550.1243,out of intersection,-108.801,557.309,3.316883
7,22.40093,0,0,-0.02292029,-112.2822,551.2798,out of intersection,-108.801,557.309,3.728567
7,21.43683,0,0,-0.03113826,-111.4341,552.5613,out of intersection,-108.801,557.309,4.444529
7,20.59168,0,0,-0.02748924,-110.722,553.6494,out of intersection,-108.801,557.309,5.472138
7,20.12389,0,0,-0.02126443,-109.9425,554.8557,out of intersection,-108.801,557.309,7.872702
7,19.32358,0,0,-0.01648084,-109.289,555.8791,out of intersection,-108.801,557.309,13.73228
7,18.42445,0,0,-0.01648084,-108.6607,556.8712,out of intersection,-108.801,557.309,50.21056
7,18.21053,0,0,-0.01602088,-107.9718,557.9675,out of intersection,-108.801,557.309,160.5284
7,17.04456,0,0,-0.007833573,-107.3126,559.024,out of intersection,-108.801,557.309,170.9625
7,16.70694,0,0,-0.005564433,-106.7577,559.9181,out of intersection,-108.801,557.309,173.7332
7,15.87018,0,0,-0.005564433,-106.1497,560.9013,out of intersection,-108.801,557.309,175.2868
7,15.63852,0,0,-0.005564433,-105.7104,561.6133,out of intersection,-108.801,557.309,175.9881
7,14.76698,0,0,-0.005564433,-105.0787,562.6398,out of intersection,-108.801,557.309,176.6559
7,14.53963,0,0,-0.005564433,-104.6066,563.4084,out of intersection,-108.801,557.309,177.0269
7,13.77433,0,0,-0.005564433,-104.0901,564.2512,out of intersection,-108.801,557.309,177.3249
7,13.30832,0,0,-0.005564433,-103.6578,564.958,out of intersection,-108.801,557.309,177.5157
7,12.59093,0,0,-0.005564433,-103.1828,565.7357,out of intersection,-108.801,557.309,177.6941
7,12.49586,0,0,-0.005564433,-102.7843,566.389,out of intersection,-108.801,557.309,177.8504
7,11.77602,0,0,0,-102.3505,567.1008,out of intersection,-108.801,557.309,177.9509
7,11.07289,0,0,0,-101.9891,567.6943,out of intersection,-108.801,557.309,178.0316
7,10.42223,0,0,0,-101.6436,568.2625,out of intersection,-108.801,557.309,178.1189
7,10.08707,0,0,0,-101.2675,568.881,out of intersection,-108.801,557.309,178.2129
7,9.429221,0,0,0,-100.9545,569.3958,out of intersection,-108.801,557.309,178.2854
7,9.106544,0,0,0,-100.6149,569.9543,out of intersection,-108.801,557.309,178.3578
7,8.535886,0,0,0,-100.2942,570.4818,out of intersection,-92.40301,582.079,2.969925
7,8.224435,0,0,0,-100.0287,570.9183,out of intersection,-92.40301,582.079,3.083626
7,7.673633,0,0,0,-99.74239,571.3892,out of intersection,-92.40301,582.079,3.216377
7,7.135197,0,0,0,-99.53935,571.723,out of intersection,-92.40301,582.079,3.317414
7,6.841332,0,0,0,-99.25327,572.1934,out of intersection,-92.40301,582.079,3.47119
7,6.321618,0,0,0,-99.0458,572.5345,out of intersection,-92.40301,582.079,3.591887
7,6.037962,0,0,0,-98.82448,572.8985,out of intersection,-92.40301,582.079,3.730351
7,5.536293,0,0,0,-98.6444,573.1946,out of intersection,-92.40301,582.079,3.850868
7,4.992024,0,0,0.001915409,-98.47676,573.4702,out of intersection,-92.40301,582.079,3.969804
7,4.778075,0,0,0.01273982,-98.30002,573.7604,out of intersection,-92.40301,582.079,4.094191
7,4.252322,0,0,0.02068182,-98.13863,574.0249,out of intersection,-92.40301,582.079,4.193065
7,4.045591,0,0,0.02564939,-98.00977,574.2354,In intersection,-92.40301,582.079,4.260759
7,3.537999,0,0,0.03766971,-97.87634,574.4526,In intersection,-92.40301,582.079,4.319014
7,3.079232,0,0,0.04009217,-97.78582,574.5993,In intersection,-92.40301,582.079,4.346994
7,2.846837,0,0,0.04009217,-97.66533,574.7938,In intersection,-92.40301,582.079,4.366684
7,2.430766,0.7843138,0,0.03730174,-97.58389,574.9249,In intersection,-92.40301,582.079,4.394137
7,2.190775,7.058824,0,0.0330701,-97.51841,575.0301,In intersection,-92.40301,582.079,4.415525
7,0.001021383,18.03922,0,0.02788787,-97.51371,575.0377,In intersection,-92.40301,582.079,4.419782
7,0.000103534,25.88235,0,0.02659998,-97.51371,575.0377,In intersection,-92.40301,582.079,4.428813
7,0.00015935,32.15686,0,0.02304295,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426645
7,8.09E-05,32.15686,0,0.022491,-97.51371,575.0377,In intersection,-92.40301,582.079,4.42638
7,7.24E-05,33.72549,0,0.022491,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426601
7,6.86E-05,33.72549,0,0.022491,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426512
7,1.34E-06,38.43137,0,0.022491,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426512
7,5.80E-07,46.27451,0,0.022491,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426512
7,3.28E-07,57.25491,0,0.022491,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,2.83E-07,71.37255,0,0.022491,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,1.45E-07,77.64706,0,0.022491,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,2.02E-07,77.64706,0,0.022491,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,3.43E-08,77.64706,0,0.02003787,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,6.99E-07,79.21569,0,0.0200072,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,2.00E-07,94.90196,0,0.0200072,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,1.01E-07,99.60784,0,0.0200072,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,5.00E-07,99.60784,0,0.0192406,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,6.66E-07,99.60784,0,0.01706346,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,3.54E-08,99.60784,0,0.01718611,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,3.48E-08,99.60784,0,0.01718611,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,4.99E-07,99.60784,0,0.01718611,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,1.00E-07,99.60784,0,0.01718611,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,2.00E-07,99.60784,0,0.01718611,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,3.00E-07,99.60784,0,0.01718611,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,1.33E-07,99.60784,0,0.01718611,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,1.34E-07,82.35294,0,0.01718611,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
7,1.33E-07,33.72549,0,0.01718611,-97.51371,575.0377,In intersection,-92.40301,582.079,4.426557
